id	vendor_id	pickup_datetime	dropoff_datetime	passenger_count	pickup_longitude	pickup_latitude	dropoff_longitude	dropoff_latitude	store_and_fwd_flag	trip_duration
id3781041	2	2016-06-18 03:59:57	2016-06-18 04:26:10	1	-73.983474731445300	40.743824005127000	-73.9420166015625	40.714542388916000	N	1573
id3418466	2	2016-02-11 18:53:35	2016-02-11 19:00:57	2	-73.988380432128900	40.723388671875	-73.993988037109400	40.73529052734380	N	442
id1731311	2	2016-04-16 19:10:35	2016-04-16 19:27:16	1	-73.972572326660200	40.760910034179700	-73.985198974609400	40.758460998535200	N	1001
id2780271	2	2016-05-20 23:20:53	2016-05-20 23:24:38	2	-73.954902648925800	40.815471649169900	-73.949241638183600	40.808441162109400	N	225
id3192419	1	2016-05-27 08:19:47	2016-05-27 08:28:54	1	-73.982627868652300	40.739597320556600	-73.991279602050800	40.723381042480500	N	547
id3723641	2	2016-05-07 22:58:16	2016-05-07 23:25:30	1	-73.783470153808600	40.648601531982400	-73.958480834960900	40.764270782470700	N	1634
id3801944	2	2016-05-01 08:53:58	2016-05-01 08:59:11	6	-73.98876953125	40.774478912353500	-73.984016418457000	40.768089294433600	N	313
id0291530	1	2016-05-10 22:31:52	2016-05-10 22:38:29	1	-73.972877502441400	40.785430908203100	-73.952888488769500	40.772235870361300	N	397
id0474638	2	2016-04-27 21:57:04	2016-04-27 22:17:26	3	-74.009841918945300	40.735355377197300	-73.970359802246100	40.799106597900400	N	1222
id1461325	2	2016-05-20 11:44:56	2016-05-20 12:00:48	1	-73.987739562988300	40.718578338623000	-73.965400695800800	40.762783050537100	N	952
id3264451	2	2016-04-27 19:57:49	2016-04-27 20:01:52	2	-73.981391906738300	40.780841827392600	-73.982261657714800	40.778129577636700	N	243
id2050147	1	2016-06-26 19:44:08	2016-06-26 19:49:31	1	-73.986198425293000	40.740070343017600	-73.978294372558600	40.751113891601600	N	323
id3804548	2	2016-05-23 06:51:47	2016-05-23 06:56:50	1	-73.990364074707000	40.771793365478500	-73.982078552246100	40.759037017822300	N	303
id2286922	1	2016-01-13 15:10:56	2016-01-13 15:22:52	1	-73.976249694824200	40.788196563720700	-73.953956604003900	40.777225494384800	Y	716
id3182533	2	2016-05-26 11:26:14	2016-05-26 11:34:28	2	-73.974288940429700	40.760269165039100	-73.962478637695300	40.775951385498000	N	494
id3134730	1	2016-03-23 03:35:28	2016-03-23 03:40:44	2	-73.985954284668000	40.717769622802700	-73.951530456543000	40.713470458984400	N	316
id3947931	2	2016-02-06 15:41:10	2016-02-06 15:58:25	5	-73.974990844726600	40.777641296386700	-73.959373474121100	40.761871337890600	N	1035
id0102470	1	2016-05-09 08:04:07	2016-05-09 08:08:59	1	-73.984703063964800	40.739669799804700	-73.978866577148400	40.750785827636700	N	292
id1297212	1	2016-03-31 07:39:12	2016-03-31 07:58:41	2	-73.979957580566400	40.786296844482400	-73.970977783203100	40.761524200439500	N	1169
id1520989	1	2016-06-21 07:55:37	2016-06-21 08:03:43	1	-73.964401245117200	40.770320892334000	-73.97259521484380	40.76080322265630	N	486
id3635184	1	2016-06-02 01:07:46	2016-06-02 01:20:46	1	-74.002449035644500	40.733364105224600	-73.968803405761700	40.750885009765600	N	780
id1177529	2	2016-03-07 19:31:44	2016-03-07 19:45:13	2	-73.990913391113300	40.771762847900400	-73.990554809570300	40.737758636474600	N	809
id0098739	1	2016-01-18 08:32:01	2016-01-18 08:37:43	1	-73.989982604980500	40.746959686279300	-73.97625732421880	40.765735626220700	N	342
id2307231	1	2016-01-14 19:44:21	2016-01-14 19:49:47	1	-73.987060546875	40.760856628418000	-73.977958679199200	40.753654479980500	N	326
id2292803	1	2016-01-13 12:18:14	2016-01-13 12:36:18	2	-73.993553161621100	40.749778747558600	-73.960319519043000	40.813949584960900	N	1084
id2663179	2	2016-02-23 08:34:00	2016-02-23 08:46:06	1	-73.972160339355500	40.757713317871100	-73.964065551757800	40.772102355957000	N	726
id2466113	2	2016-05-22 09:59:56	2016-05-22 10:02:52	2	-73.988746643066400	40.745311737060500	-73.988746643066400	40.745311737060500	N	176
id0330471	1	2016-02-02 07:15:02	2016-02-02 07:26:55	1	-73.979202270507800	40.773334503173800	-73.9605712890625	40.7784423828125	N	713
id2929760	2	2016-04-17 00:52:23	2016-04-17 01:00:46	1	-73.988975524902300	40.736530303955100	-73.992202758789100	40.7493896484375	N	503
id3149100	1	2016-03-11 14:18:38	2016-03-11 14:32:30	1	-73.98199462890630	40.768283843994100	-73.964073181152300	40.771282196044900	N	832
id2823618	2	2016-02-26 17:09:35	2016-02-26 17:23:50	1	-73.970802307128900	40.785865783691400	-73.987663269043000	40.765201568603500	N	855
id2193067	2	2016-06-25 17:50:29	2016-06-25 18:05:57	2	-73.985206604003900	40.763500213623000	-73.969192504882800	40.756679534912100	N	928
id1110041	2	2016-03-05 20:21:15	2016-03-05 20:47:22	2	-73.988616943359400	40.777759552002000	-73.998542785644500	40.734889984130900	N	1567
id2500568	1	2016-03-12 09:41:03	2016-03-12 09:42:24	1	-74.007942199707000	40.711223602294900	-74.007553100585900	40.711551666259800	N	81
id3367956	1	2016-04-28 21:10:09	2016-04-28 21:19:58	1	-73.969085693359400	40.761245727539100	-73.986381530761700	40.766483306884800	N	589
id1432655	2	2016-06-02 22:56:19	2016-06-02 23:08:58	1	-73.984046936035200	40.743476867675800	-73.994865417480500	40.720676422119100	N	759
id3295029	2	2016-04-10 12:23:51	2016-04-10 13:20:11	2	-73.781936645507800	40.644771575927700	-73.979606628418000	40.677501678466800	N	3380
id0831183	1	2016-02-07 22:29:40	2016-02-07 22:47:54	1	-73.984481811523400	40.764408111572300	-73.944923400878900	40.803440093994100	N	1094
id3471953	2	2016-03-20 02:18:37	2016-03-20 02:21:07	1	-73.961738586425800	40.764350891113300	-73.968818664550800	40.757469177246100	N	150
id2924857	1	2016-05-20 06:42:11	2016-05-20 06:48:13	1	-74.007415771484400	40.703804016113300	-74.0146484375	40.71807861328130	N	362
id0603894	2	2016-03-18 18:04:21	2016-03-18 18:08:06	1	-73.971366882324200	40.78729248046880	-73.980323791503900	40.775234222412100	N	225
id1022132	2	2016-06-19 13:33:38	2016-06-19 14:00:45	1	-73.941017150878900	40.839653015136700	-73.940841674804700	40.83984375	N	1627
id0797647	1	2016-04-26 14:35:22	2016-04-26 14:37:55	1	-73.949920654296900	40.780582427978500	-73.955558776855500	40.779453277587900	N	153
id0030488	1	2016-06-24 12:55:11	2016-06-24 13:14:49	1	-73.949287414550800	40.781333923339800	-73.968605041503900	40.764999389648400	N	1178
id2107424	2	2016-04-11 22:29:36	2016-04-11 22:35:39	1	-73.985786437988300	40.722988128662100	-73.986618041992200	40.728141784668000	N	363
id0520758	2	2016-06-03 13:56:41	2016-06-03 15:16:24	1	-73.802421569824200	40.676158905029300	-73.979202270507800	40.761680603027300	N	4783
id2202175	2	2016-04-05 08:29:23	2016-04-05 08:37:17	5	-73.982383728027300	40.76678466796880	-73.966941833496100	40.760841369628900	N	474
id2568344	2	2016-05-21 00:22:33	2016-05-21 00:33:21	1	-73.981010437011700	40.765163421630900	-73.962417602539100	40.755897521972700	N	648
id0381145	1	2016-02-25 20:41:40	2016-02-25 21:22:08	3	-73.967170715332000	40.807090759277300	-73.790245056152300	40.643657684326200	Y	2428
id2360412	2	2016-03-11 06:15:11	2016-03-11 06:20:50	1	-73.964149475097700	40.767509460449200	-73.982162475585900	40.773170471191400	N	339
id0290659	1	2016-01-24 11:59:16	2016-01-24 12:08:42	3	-73.993255615234400	40.76324462890630	-73.971435546875	40.762790679931600	N	566
id2698812	2	2016-04-04 17:15:16	2016-04-04 17:35:48	1	-73.926246643066400	40.743690490722700	-73.975090026855500	40.751953125	N	1232
id1302243	1	2016-02-26 07:54:36	2016-02-26 07:58:57	1	-73.972969055175800	40.755805969238300	-73.978492736816400	40.758106231689500	N	261
id0570550	1	2016-05-01 03:01:23	2016-05-01 03:24:28	1	-73.987831115722700	40.732452392578100	-73.945777893066400	40.833030700683600	N	1385
id2131757	2	2016-02-10 13:06:28	2016-02-10 13:14:27	6	-73.993927001953100	40.752353668212900	-73.984375	40.775260925293000	N	479
id0611346	2	2016-04-15 20:39:23	2016-04-15 20:45:04	1	-73.998329162597700	40.756690979003900	-74.006996154785200	40.74359130859380	N	341
id1199554	1	2016-03-20 13:45:45	2016-03-20 13:50:54	1	-73.986175537109400	40.735511779785200	-73.984710693359400	40.74322509765630	N	309
id3407960	2	2016-03-15 19:04:04	2016-03-15 19:07:19	3	-74.009429931640600	40.712760925293000	-74.0030517578125	40.719749450683600	N	195
id2038132	2	2016-02-01 20:18:44	2016-02-01 20:53:57	5	-73.973876953125	40.758899688720700	-73.785469055175800	40.648670196533200	N	2113
id2279310	2	2016-06-15 18:30:00	2016-06-15 18:45:32	2	-73.982772827148400	40.751091003418000	-73.989959716796900	40.714099884033200	N	932
id3347479	2	2016-02-26 18:20:13	2016-02-26 18:35:45	1	-73.993507385253900	40.729831695556600	-74.004287719726600	40.721870422363300	N	932
id2353316	1	2016-06-19 22:40:17	2016-06-19 23:27:24	1	-73.789207458496100	40.642875671386700	-73.974357604980500	40.761524200439500	N	2827
id1531783	1	2016-02-14 09:27:02	2016-02-14 09:31:27	1	-73.99285888671880	40.754302978515600	-74.000511169433600	40.757656097412100	N	265
id0468639	2	2016-05-27 19:19:36	2016-05-27 19:42:48	1	-73.980583190918000	40.744388580322300	-73.992668151855500	40.762580871582000	N	1392
id2222623	2	2016-04-17 04:02:11	2016-04-17 04:23:14	5	-73.993263244628900	40.762828826904300	-73.924949645996100	40.740440368652300	N	1263
id3643301	1	2016-03-02 12:45:31	2016-03-02 12:51:25	1	-73.998603820800800	40.745315551757800	-73.994651794433600	40.739894866943400	N	354
id3509477	2	2016-02-06 15:02:38	2016-02-06 15:10:23	2	-73.9541015625	40.774543762207000	-73.966560363769500	40.75738525390630	N	465
id1902590	1	2016-04-19 09:35:17	2016-04-19 09:42:00	1	-73.953338623046900	40.782817840576200	-73.944473266601600	40.802337646484400	N	403
id1186343	1	2016-06-02 12:37:20	2016-06-02 13:09:58	2	-73.971542358398400	40.765945434570300	-74.011253356933600	40.710903167724600	N	1958
id3740896	1	2016-06-01 17:11:47	2016-06-01 18:07:54	1	-73.870918273925800	40.773799896240200	-73.974983215332000	40.793655395507800	Y	3367
id2816255	2	2016-02-13 16:55:57	2016-02-13 17:07:22	1	-74.016410827636700	40.715038299560500	-74.001777648925800	40.746730804443400	N	685
id2303115	2	2016-01-14 02:16:25	2016-01-14 02:23:03	1	-73.955696105957000	40.776351928710900	-73.940727233886700	40.804943084716800	N	398
id2548910	1	2016-06-27 07:16:34	2016-06-27 07:20:27	1	-73.959632873535200	40.814002990722700	-73.971572875976600	40.795108795166000	N	233
id2235619	1	2016-05-24 09:58:52	2016-05-24 10:17:49	2	-73.961296081543000	40.760143280029300	-73.984298706054700	40.742641448974600	N	1137
id2498420	1	2016-03-04 13:59:12	2016-03-04 14:23:46	1	-73.994049072265600	40.751155853271500	-73.998268127441400	40.725948333740200	N	1474
id0868897	2	2016-04-24 13:15:37	2016-04-24 13:25:44	2	-73.991111755371100	40.730220794677700	-73.970046997070300	40.74884033203130	N	607
id2222553	1	2016-05-12 19:57:10	2016-05-12 20:09:32	1	-73.959579467773400	40.780071258544900	-73.954147338867200	40.808784484863300	N	742
id2214196	1	2016-05-29 15:43:54	2016-05-29 15:54:34	1	-73.998771667480500	40.760189056396500	-74.000892639160200	40.736850738525400	N	640
id1238023	1	2016-05-12 22:48:41	2016-05-12 22:51:51	1	-73.970405578613300	40.75628662109380	-73.966178894043000	40.76214599609380	N	190
id1020400	1	2016-03-17 21:13:44	2016-03-17 21:21:58	1	-73.987213134765600	40.755271911621100	-74.005928039550800	40.731662750244100	N	494
id1580374	2	2016-02-05 18:11:28	2016-02-05 18:18:40	2	-73.978668212890600	40.736797332763700	-73.96392822265630	40.757480621337900	N	432
id3133692	2	2016-01-08 04:16:16	2016-01-08 04:20:29	6	-73.987281799316400	40.733089447021500	-73.972763061523400	40.753139495849600	N	253
id0167085	2	2016-03-30 08:46:13	2016-03-30 09:00:03	3	-73.98260498046880	40.727363586425800	-74.000274658203100	40.742107391357400	N	830
id3735134	1	2016-04-11 17:16:51	2016-04-11 17:29:14	1	-73.957771301269500	40.76141357421880	-73.972190856933600	40.754070281982400	N	743
id1652428	2	2016-05-06 23:07:27	2016-05-06 23:32:59	1	-74.009552001953100	40.723381042480500	-73.981330871582000	40.679821014404300	N	1532
id0833704	2	2016-06-20 21:36:27	2016-06-20 21:49:29	1	-73.985435485839800	40.768775939941400	-74.005462646484400	40.739101409912100	N	782
id0657955	1	2016-03-17 00:39:02	2016-03-17 01:01:03	3	-73.992401123046900	40.714035034179700	-73.985153198242200	40.763736724853500	N	1321
id3733192	2	2016-02-06 13:09:30	2016-02-06 13:10:53	1	-73.949440002441400	40.776710510253900	-73.949127197265600	40.781070709228500	N	83
id3234182	2	2016-04-09 19:22:01	2016-04-09 19:33:58	1	-73.939666748046900	40.793670654296900	-73.953460693359400	40.807109832763700	N	717
id1644689	2	2016-06-21 11:37:56	2016-06-21 11:57:15	5	-74.005683898925800	40.750858306884800	-73.984466552734400	40.732891082763700	N	1159
id2504761	1	2016-04-19 11:34:03	2016-04-19 11:44:28	1	-73.995986938476600	40.743785858154300	-73.991340637207000	40.733478546142600	N	625
id0137739	2	2016-04-21 08:04:08	2016-04-21 08:41:09	5	-73.993919372558600	40.746479034423800	-73.914497375488300	40.701988220214800	N	2221
id1647263	2	2016-02-11 22:58:29	2016-02-11 23:09:19	1	-73.990272521972700	40.731021881103500	-73.989044189453100	40.755821228027300	N	650
id2248180	1	2016-04-29 23:24:23	2016-04-29 23:28:28	2	-73.975395202636700	40.751674652099600	-73.970787048339800	40.752250671386700	N	245
id1097058	2	2016-06-05 22:12:13	2016-06-05 22:16:13	1	-73.974136352539100	40.750389099121100	-73.961318969726600	40.760181427002000	N	240
id1737887	2	2016-05-01 22:07:47	2016-05-01 22:25:15	5	-73.982070922851600	40.773223876953100	-73.99847412109380	40.732517242431600	N	1048
id3921018	2	2016-06-02 17:29:12	2016-06-02 17:35:55	1	-73.946792602539100	40.775798797607400	-73.95166015625	40.782188415527300	N	403
id0901444	2	2016-03-04 23:47:46	2016-03-04 23:54:13	1	-73.952713012695300	40.714199066162100	-73.966018676757800	40.712001800537100	N	387
id1536887	2	2016-06-04 09:46:10	2016-06-04 09:54:00	2	-73.956375122070300	40.783821105957000	-73.977897644043000	40.773681640625	N	470
id2485716	1	2016-03-30 14:33:37	2016-03-30 14:43:59	1	-74.001136779785200	40.757209777832000	-73.984161376953100	40.756763458252000	N	622
id1930183	2	2016-06-11 23:41:59	2016-06-11 23:57:15	1	-73.971611022949200	40.689590454101600	-73.991188049316400	40.658199310302700	N	916
id0206112	2	2016-04-10 22:23:46	2016-04-10 22:40:17	1	-73.982780456543000	40.7611083984375	-73.949951171875	40.821910858154300	N	991
id2340782	1	2016-04-11 22:08:06	2016-04-11 22:32:21	1	-73.953628540039100	40.771137237548800	-73.978111267089800	40.643436431884800	N	1455
id0637775	1	2016-04-07 10:40:41	2016-04-07 10:58:50	1	-73.931411743164100	40.760242462158200	-73.869178771972700	40.734203338623000	N	1089
id3249530	2	2016-02-29 18:22:33	2016-02-29 19:11:33	1	-73.780265808105500	40.645584106445300	-73.973800659179700	40.755157470703100	N	2940
id0060364	1	2016-01-16 14:53:52	2016-01-16 15:10:32	1	-73.994491577148400	40.732078552246100	-73.970016479492200	40.763904571533200	N	1000
id0285333	2	2016-03-13 04:41:05	2016-03-13 04:50:57	1	-73.988822937011700	40.727039337158200	-73.990646362304700	40.750789642334000	N	592
id0674914	2	2016-04-29 13:31:16	2016-04-29 14:07:21	3	-73.972190856933600	40.765270233154300	-73.783401489257800	40.643741607666000	N	2165
id2730899	2	2016-03-20 08:10:17	2016-03-20 08:39:24	1	-73.979202270507800	40.761501312255900	-73.874038696289100	40.773700714111300	N	1747
id0130139	2	2016-04-18 19:52:51	2016-04-18 20:01:09	1	-73.991722106933600	40.745098114013700	-73.974479675293000	40.751338958740200	N	498
id3765491	1	2016-01-13 14:10:08	2016-01-13 14:15:25	1	-73.948272705078100	40.795291900634800	-73.957664489746100	40.801261901855500	N	317
id0648485	2	2016-02-25 16:51:23	2016-02-25 17:19:38	1	-74.005500793457000	40.740718841552700	-74.008468627929700	40.7049560546875	N	1695
id1304934	1	2016-03-25 07:48:33	2016-03-25 07:56:07	1	-73.949974060058600	40.779678344726600	-73.967071533203100	40.763839721679700	N	454
id2717884	2	2016-05-20 14:48:53	2016-05-20 15:49:55	1	-73.957809448242200	40.765190124511700	-73.8709716796875	40.774040222168000	N	3662
id1415600	1	2016-04-27 10:48:04	2016-04-27 10:52:52	1	-73.989913940429700	40.753963470459000	-73.993972778320300	40.746318817138700	N	288
id0843588	1	2016-04-18 17:59:31	2016-04-18 18:11:23	1	-73.990638732910200	40.719417572021500	-74.008430480957000	40.706352233886700	N	712
id0808393	2	2016-01-17 00:02:46	2016-01-17 00:16:45	1	-73.983451843261700	40.726207733154300	-73.999000549316400	40.729267120361300	N	839
id1372029	2	2016-05-20 13:28:08	2016-05-20 14:14:35	1	-73.781837463378900	40.644771575927700	-73.947227478027300	40.775909423828100	N	2787
id3578988	2	2016-02-07 09:32:17	2016-02-07 09:34:58	2	-73.96063232421880	40.772518157959000	-73.957923889160200	40.778850555419900	N	161
id2645847	1	2016-04-06 06:29:32	2016-04-06 06:32:00	1	-73.990516662597700	40.756069183349600	-73.985000610351600	40.759723663330100	N	148
id0314137	2	2016-05-05 06:54:09	2016-05-05 07:09:42	1	-73.953575134277300	40.772750854492200	-73.987541198730500	40.752128601074200	N	933
id2116775	2	2016-03-19 23:31:29	2016-03-19 23:44:06	1	-73.870841979980500	40.773735046386700	-73.92645263671880	40.759273529052700	N	757
id1105693	2	2016-05-30 12:08:55	2016-05-30 12:43:33	1	-73.984283447265600	40.746360778808600	-74.188247680664100	40.691059112548800	N	2078
id2843399	1	2016-01-26 14:17:58	2016-01-26 14:55:11	1	-73.863479614257800	40.769973754882800	-73.987701416015600	40.775489807128900	N	2233
id1571903	2	2016-03-23 14:29:49	2016-03-23 14:54:16	5	-73.978828430175800	40.763881683349600	-73.996528625488300	40.734691619873000	N	1467
id3170849	2	2016-05-21 18:09:30	2016-05-21 18:19:06	1	-73.99066162109380	40.686431884765600	-73.972496032714800	40.69158935546880	N	576
id0710248	1	2016-05-17 08:32:37	2016-05-17 08:47:06	1	-73.971092224121100	40.762477874755900	-73.988784790039100	40.763507843017600	N	869
id0381203	1	2016-06-21 14:33:20	2016-06-21 14:36:34	1	-73.993911743164100	40.741527557373000	-74.000404357910200	40.741600036621100	N	194
id3414062	1	2016-02-19 20:38:38	2016-02-19 21:06:33	2	-73.963516235351600	40.777301788330100	-74.009933471679700	40.733951568603500	N	1675
id0774314	1	2016-03-09 21:41:10	2016-03-09 22:10:09	1	-74.008522033691400	40.721233367919900	-73.948036193847700	40.780448913574200	N	1739
id0085741	2	2016-05-06 09:22:56	2016-05-06 09:26:13	1	-73.967239379882800	40.766315460205100	-73.963912963867200	40.771373748779300	N	197
id0170368	2	2016-04-19 14:12:30	2016-04-19 14:38:47	1	-73.9786376953125	40.746101379394500	-73.991256713867200	40.758705139160200	N	1577
id2093041	1	2016-05-07 12:31:10	2016-05-07 12:48:56	1	-73.958633422851600	40.778472900390600	-73.988510131835900	40.737594604492200	N	1066
id0443787	2	2016-06-11 14:34:27	2016-06-11 14:58:31	1	-73.9986572265625	40.739910125732400	-73.978240966796900	40.751270294189500	N	1444
id3191895	1	2016-02-22 09:50:26	2016-02-22 10:00:43	1	-73.989631652832000	40.754619598388700	-74.000541687011700	40.758491516113300	N	617
id0178115	1	2016-03-06 14:20:03	2016-03-06 14:26:32	1	-73.99481201171880	40.740211486816400	-73.9915771484375	40.752185821533200	N	389
id2697532	2	2016-04-21 18:51:31	2016-04-21 19:01:48	6	-74.000007629394500	40.743080139160200	-73.993087768554700	40.752670288085900	N	617
id2772653	1	2016-04-03 11:10:56	2016-04-03 11:27:45	3	-73.979118347168000	40.731216430664100	-74.010444641113300	40.672161102294900	N	1009
id0038193	2	2016-04-14 00:02:44	2016-04-14 00:14:44	1	-73.978958129882800	40.719871520996100	-73.987289428710900	40.722408294677700	N	720
id2453914	1	2016-05-18 21:52:24	2016-05-18 22:28:19	2	-73.87298583984380	40.774166107177700	-73.985572814941400	40.763008117675800	N	2155
id1700978	2	2016-01-27 15:20:10	2016-01-27 15:28:45	2	-73.999862670898400	40.723129272460900	-73.997032165527300	40.732585906982400	N	515
id2690163	2	2016-01-06 11:31:21	2016-01-06 11:36:21	1	-73.997718811035200	40.724330902099600	-73.996810913085900	40.718208312988300	N	300
id3653241	2	2016-04-09 12:22:19	2016-04-09 12:29:32	1	-74.002601623535200	40.749500274658200	-73.993759155273400	40.742450714111300	N	433
id3679237	1	2016-04-06 14:24:13	2016-04-06 14:54:10	1	-73.996315002441400	40.732143402099600	-73.982673645019500	40.766265869140600	Y	1797
id1584234	1	2016-02-10 14:54:13	2016-02-10 15:11:35	3	-74.007598876953100	40.732654571533200	-73.990219116210900	40.737403869628900	N	1042
id3037913	1	2016-02-25 16:58:15	2016-02-25 17:07:44	2	-73.954154968261700	40.779010772705100	-73.975532531738300	40.778537750244100	N	569
id1444677	2	2016-03-27 03:06:24	2016-03-27 03:28:00	1	-73.967414855957000	40.756336212158200	-73.838180541992200	40.69891357421880	N	1296
id0043978	1	2016-01-09 11:48:09	2016-01-09 12:11:23	2	-73.974227905273400	40.762611389160200	-73.987724304199200	40.719718933105500	N	1394
id3533407	1	2016-06-08 20:46:47	2016-06-08 20:50:05	1	-73.976799011230500	40.7476806640625	-73.967964172363300	40.759567260742200	N	198
id1846357	1	2016-06-24 11:29:42	2016-06-24 11:47:36	1	-73.976882934570300	40.790119171142600	-73.973091125488300	40.762504577636700	N	1074
id2154802	2	2016-05-01 09:47:44	2016-05-01 10:09:27	1	-73.992942810058600	40.735801696777300	-73.998344421386700	40.732051849365200	N	1303
id0957165	2	2016-03-06 05:32:42	2016-03-06 05:36:29	1	-74.001777648925800	40.719470977783200	-74.010093688964800	40.720058441162100	N	227
id2544652	2	2016-04-15 19:56:02	2016-04-15 20:21:08	2	-73.973159790039100	40.763988494873000	-74.001777648925800	40.719451904296900	N	1506
id0315933	2	2016-02-06 12:07:53	2016-02-06 12:19:19	5	-73.970100402832000	40.762321472168000	-73.958183288574200	40.781410217285200	N	686
id2773419	1	2016-02-20 23:59:01	2016-02-21 00:22:08	1	-73.987884521484400	40.743968963623000	-73.986846923828100	40.760303497314500	N	1387
id1376279	1	2016-04-14 18:56:15	2016-04-14 19:07:34	1	-73.98626708984380	40.762081146240200	-73.970184326171900	40.785728454589800	N	679
id0160409	2	2016-01-17 13:27:35	2016-01-17 13:43:27	1	-73.995162963867200	40.760231018066400	-73.97747802734380	40.75177001953130	N	952
id3622157	2	2016-03-04 20:31:21	2016-03-04 20:41:41	5	-74.007118225097700	40.706951141357400	-74.006477355957000	40.732505798339800	N	620
id3667889	2	2016-05-06 12:27:33	2016-05-06 12:54:27	3	-73.970649719238300	40.75775146484380	-74.005531311035200	40.725940704345700	N	1614
id0655835	2	2016-06-10 23:45:26	2016-06-10 23:52:23	1	-73.982070922851600	40.762481689453100	-73.962608337402300	40.767421722412100	N	417
id3414097	2	2016-03-16 15:13:10	2016-03-16 15:22:35	2	-73.982597351074200	40.774570465087900	-73.971382141113300	40.78240966796880	N	565
id0472628	2	2016-06-11 18:15:53	2016-06-11 18:52:36	3	-73.98681640625	40.725349426269500	-73.993965148925800	40.743488311767600	N	2203
id3418252	1	2016-01-19 09:27:32	2016-01-19 09:42:44	2	-73.989006042480500	40.758647918701200	-74.000083923339800	40.758651733398400	N	912
id2891600	2	2016-06-27 22:12:08	2016-06-27 22:17:03	3	-73.985687255859400	40.757518768310500	-73.986495971679700	40.750408172607400	N	295
id1205609	2	2016-02-04 07:08:47	2016-02-04 07:14:04	1	-73.991706848144500	40.75018310546880	-73.978050231933600	40.754619598388700	N	317
id1465095	1	2016-06-11 13:46:08	2016-06-11 13:55:33	1	-73.959144592285200	40.709117889404300	-73.945053100585900	40.702472686767600	N	565
id0008309	2	2016-04-12 13:30:55	2016-04-12 13:44:13	1	-73.99456787109380	40.731525421142600	-73.9854736328125	40.741077423095700	N	798
id0605237	1	2016-01-02 16:11:11	2016-01-02 16:15:52	1	-73.9775390625	40.764545440673800	-73.987594604492200	40.769920349121100	N	281
id2060853	2	2016-06-18 08:07:44	2016-06-18 08:12:46	2	-74.004119873046900	40.707569122314500	-73.986930847168000	40.713291168212900	N	302
id1795325	2	2016-04-08 04:23:37	2016-04-08 04:24:06	2	-74.040542602539100	40.717086791992200	-74.040550231933600	40.717090606689500	N	29
id2599010	2	2016-06-12 02:48:55	2016-06-12 02:56:24	1	-73.983345031738300	40.762645721435500	-73.9761962890625	40.751396179199200	N	449
id1134446	2	2016-06-19 01:18:36	2016-06-19 01:21:49	1	-73.987220764160200	40.756370544433600	-73.985992431640600	40.762599945068400	N	193
id0715251	1	2016-01-26 23:06:16	2016-01-26 23:25:52	1	-73.990036010742200	40.741622924804700	-73.985885620117200	40.687347412109400	N	1176
id1589715	1	2016-02-24 20:00:52	2016-02-24 20:16:27	1	-73.974838256835900	40.752941131591800	-73.982688903808600	40.771507263183600	N	935
id3539882	2	2016-02-21 14:17:06	2016-02-21 14:19:09	6	-73.98931884765630	40.730438232421900	-73.98797607421880	40.733646392822300	N	123
id1016899	2	2016-04-27 17:32:50	2016-04-27 17:49:26	5	-73.994560241699200	40.75054931640630	-73.985809326171900	40.7589111328125	N	996
id3172251	2	2016-06-16 16:02:28	2016-06-16 16:18:08	5	-73.9681396484375	40.767978668212900	-73.973617553710900	40.764541625976600	N	940
id0910170	1	2016-05-26 09:35:14	2016-05-26 10:06:26	2	-73.992584228515600	40.749912261962900	-74.0142822265625	40.702812194824200	N	1872
id0067146	1	2016-05-21 00:11:28	2016-05-21 00:20:50	1	-74.006019592285200	40.745216369628900	-73.982490539550800	40.767807006835900	N	562
id2271657	1	2016-05-11 21:47:29	2016-05-11 21:50:30	1	-74.001808166503900	40.740634918212900	-74.003852844238300	40.747531890869100	N	181
id3713460	2	2016-02-22 18:50:35	2016-02-22 18:54:26	3	-73.953872680664100	40.787689208984400	-73.960151672363300	40.798191070556600	N	231
id1545656	1	2016-03-01 22:14:32	2016-03-01 22:27:12	1	-73.996315002441400	40.752616882324200	-73.97802734375	40.789768218994100	N	760
id3430916	2	2016-04-17 19:49:23	2016-04-17 19:52:20	1	-73.950874328613300	40.7747802734375	-73.956398010253900	40.771335601806600	N	177
id0649469	1	2016-02-05 20:09:04	2016-02-05 20:10:46	1	-74.004875183105500	40.729759216308600	-74.005638122558600	40.726253509521500	N	102
id3276909	2	2016-01-04 22:32:58	2016-01-04 22:59:51	3	-73.788177490234400	40.641490936279300	-73.96356201171880	40.716941833496100	N	1613
id2940898	1	2016-03-30 09:45:26	2016-03-30 09:48:27	1	-73.984336853027300	40.779705047607400	-73.990074157714800	40.77593994140630	N	181
id2358441	1	2016-05-19 08:58:11	2016-05-19 09:19:32	1	-73.979629516601600	40.760585784912100	-73.98834228515630	40.751880645752000	N	1281
id0772367	1	2016-01-13 04:36:54	2016-01-13 04:43:15	1	-73.9625244140625	40.760669708252000	-73.976203918457000	40.719284057617200	N	381
id1494001	2	2016-03-10 20:34:22	2016-03-10 20:44:31	1	-73.975105285644500	40.765079498291000	-73.985313415527300	40.747119903564500	N	609
id2278015	2	2016-05-13 12:55:41	2016-05-13 13:34:52	2	-73.961349487304700	40.771640777587900	-73.970199584960900	40.752601623535200	N	2351
